av10780724	4分钟了解围棋规则：柯洁输给AlphaGo的1/4子是啥意思
av42234599	钓鱼界的“AlphaGo“向资深海钓大师发起挑战
av16714000	人工智能是怎么学习的？网盘1T大姐姐都被你发现了！哼！
id_XMjc1NzkyNDUyNA==	“人机大战”第一季回眸：AlphaGo“漏洞”被人类点中？ 新闻深一度 170511
av10775891	【慎点】柯洁 VS AlphaGo 非专业解析
e06231tqsct	马云谈论柯洁大战AlphaGo围棋大战，认为这就是一场笑话
i0503m602cm	AlphaGo：Demis Hassabis 采访
av34713703	AlphaGo - Trailer
id_XMTUwNzI1NTk4NA==	游戏818第34期—从Alpha Go看人工智能与游戏
av41643037	AlphaStar超越神一般的操作。360°跳追猎完爆MANA
v_19rr7eyyjo	1:0！AlphaGo战胜柯洁 赢下人机大战第一局
av4061440	【带上你的眼睛】@广告 微信讲座专业讲解AlphaGo vs 李世石！最爱嘉宾陈楸帆♥
id_XMjc4MDg4Njg2MA==	人机大战第二季八大看点 柯洁与AlphaGo宣战 说天下 20170523 高清版
av12797239	【柯洁生贺】献给你的歌【如诩式AlphaGo模型配布】【合作】
av34651446	【碧蓝海事局】两船极限S胜坠落之翼Ex关Boss测试者Lv120 16万血
id_XMjcwMDk3NDgyOA==	柯洁5月下旬对决AlphaGO 超级新闻场 170411
x0187cek72q	三分钟学会围棋看懂AlphaGo VS 李世石
b0627b7rr67	看完这个定式教学，你感觉你都可以打败AlphaGo
v_19rrm70x5g	柯洁被alphago反超积分 丢掉世界第一—早班机
t0506y2z5b9	专访柯洁：把AlphaGo当作人类对手去拼搏
id_XMTUwMDYyNDAyOA==	Alpha Go棋坛排名世界第四  公开约战柯洁 财经中间站 160315
av20206782	【碧蓝海事局】见识人类的可能性吧！3船S胜春活ExtraBoss净化者！
av11723939	马云世界智能大会演讲：100年后，AlphaGo之战会让人类羞愧
av4295353	美女棋手黑嘉嘉击败台湾alphago
av42229616	钓鱼界的“AlphaGo“向资深海钓大师发起挑战
av29684102	用《真相是真》打開HO2《如果這就是愛情》
b1429n8nczc	AlphaGo公司一年亏27亿,会继续烧钱
p06967e6pk3	提问alphago 你喜欢黄博士么?AlphaGo纪录片
s0795xb6vh1	揭晓：踢馆60连胜的围棋高手Master就是AlphaGo！
t0562xodp0e	AlphaGo Zero 1- DeepMind
av11520823	针对alphago黑白棋版后手逆袭28比0必胜法
av4061017	【飞碟头条】阿法狗赢了！电脑已经超越人脑了吗？
v_19rrkt2tzw	《克拉互娱联播》世石胜于雄辩但胜不了AlphaGo
id_XMTUwMzM0ODc5Mg==	[科技碎碎念]AlphaGo大战李世石 人工智能火了
j0504ob8h77	AlphaGo对战围棋大师柯洁
av45007360	【碧蓝海事局】特别演习二阶段76万伤害操作演示
v_19rr7ffyb8	AlphaGo再亮相 人工智能板块能否被激活
av9768354	【范团视频】TechU：五月对战进化版 AlphaGo，柯洁能赢你信吗？
av4175872	【哈利路亚说说说]AlphaGo人机大战人工智能会不会威胁人类？
v_19rre4gwtk	谈笑：Alphago下围棋已达到神的境界
x0843sioqsk	马云谈人工智能，可以做的东西太多了，别去搞AlphaGo了没有意义
id_XMzEwMDQ3MjU3Ng==	第77期 人类恐将被机器统治? AlphaGo如何进行围棋对弈
av33424428	当你看完这个展览，或许你能联想到AlphaGo确实已经战胜了九段棋手
id_XMzEwOTU0NzU5Ng==	地震界的AlphaGo？科学家将机器学习技术用于地震预测
